104    0 0 0 0.8 0 0.8  0.00406045 0.8 0.2 0.75 0.05 0.8 0.4 0.6 1 0.5 0.35 0.95 0.85 
624    0 0 0.8 0.8 0.8 0.8  0.347532 0.85 0.8 0.75 0.05 0.8 0.55 0.65 0 0 0.1 0.9 0.55 
1249    0 0.2 0.8 0.8 0.8 0.8  0.28667 0.85 0.75 0.7 0.05 1 0.45 0.65 0.6 0.25 0.25 0.95 1 
2218    0 0.6 0.4 0.6 0.6 0.6  0.321903 1 0.5 0.75 0.05 0.8 0.6 0.65 0.6 0.45 0.15 0.7 0.55 
2238    0 0.6 0.4 0.8 0.4 0.6  0.228661 1 0.45 0.75 0.05 0.8 0.45 0.65 0.6 0.45 0.7 0.7 0.55 
2242    0 0.6 0.4 0.8 0.6 0.4  0.283149 1 0.5 0.75 0.05 0.8 0.4 0.15 0.6 0.85 0.15 0.7 0.55 
2362    0 0.6 0.6 0.8 0.4 0.4  0.224876 0.95 0.45 0.75 0.05 0.8 0.35 0.65 0.65 0.45 0.75 0.7 0.55 
2367    0 0.6 0.6 0.8 0.6 0.4  0.405333 0.85 0.4 0.75 0.05 0.8 0.45 0.65 0.1 0.85 0.25 0.7 0.55 
2465    0 0.6 0.8 0.6 0.6 0  0.10516 0.95 0.95 0.75 0.05 0.9 0.5 0.65 0.2 0.45 0.9 0.7 0.05 
2492    0 0.6 0.8 0.8 0.6 0.4  0.266986 1 0.4 0.75 0.05 0.8 0.3 0.65 0.6 0.3 0.35 0.2 0.05 
2603    0 0.8 0 0.8 0 0.6  0.0436551 0.8 0 0.6 0.3 1 0 0.65 0.35 0.3 0.9 0.6 0.8 
2604    0 0.8 0 0.8 0 0.8  0.470686 0.95 0.3 0.75 0.05 0.8 0.45 0.3 0.65 0.45 0.05 0.95 0.55 
2608    0 0.8 0 0.8 0.2 0.6  0.177291 0.8 0 0.6 0.3 1 0 0.65 0.85 0.35 0.75 0.9 0.2 
2609    0 0.8 0 0.8 0.2 0.8  0.632154 0.8 0.5 0.15 0.05 0.7 0.35 0.8 0.1 0.85 0.5 0.3 0.5 
2612    0 0.8 0 0.8 0.4 0.4  0.0390928 0.8 0 0.6 0.3 1 0 0.65 0.05 0.5 0.95 0.95 0.75 
2613    0 0.8 0 0.8 0.4 0.6  0.273488 0.8 0.3 0.05 0.05 0.8 0.4 0.45 0.35 0.5 1 0.95 0.05 
2614    0 0.8 0 0.8 0.4 0.8  0.425163 0.95 1 0.75 0.05 0.8 0.45 0.3 0.1 0.45 0.05 0.3 0.05 
2616    0 0.8 0 0.8 0.6 0.2  0.0564383 0.8 0 0.6 0.3 1 0 0.65 0.85 0.5 0.75 0.9 0 
2617    0 0.8 0 0.8 0.6 0.4  0.0487463 0.8 0 0.6 0.3 1 0 0.65 0.85 0.5 0.75 0.9 0.2 
2619    0 0.8 0 0.8 0.6 0.8  0.401341 0.8 0.15 0.05 0.05 1 0.65 0.3 0.15 0.55 0.2 0.65 0.25 
2620    0 0.8 0 0.8 0.8 0  0.481815 0.85 0.45 0.05 0.05 1 0.5 0.8 0.65 0 0.05 0.65 0.1 
2621    0 0.8 0 0.8 0.8 0.2  0.506546 0.9 0.3 0.75 0.05 0.8 0.45 0.3 0.55 0.45 0.05 0.25 0.55 
2622    0 0.8 0 0.8 0.8 0.4  0.0234551 1 0.55 0.75 0.05 1 0.2 0.8 0.35 0.55 0.1 0.1 0.55 
2623    0 0.8 0 0.8 0.8 0.6  0.602568 0.9 0.2 0.6 0.05 1 0.3 0.3 0.35 0.5 0.15 0.4 0.2 
2624    0 0.8 0 0.8 0.8 0.8  0.456211 0.95 1 0.2 0 0.6 1 0.8 0.75 0.65 0.65 0.1 0.4 
2727    0 0.8 0.2 0.8 0 0.4  0.0192851 0.8 0 0.6 0.3 1 0 0.65 0.25 0.25 0.25 0.8 0.2 
2728    0 0.8 0.2 0.8 0 0.6  0.0580454 0.8 0 0.3 0.3 1 0 0.65 0.6 0.9 0.5 0.9 0.35 
2729    0 0.8 0.2 0.8 0 0.8  0.483197 0.8 0.6 0.15 0.05 0.7 0.4 0.8 0.35 0.4 0.5 0.45 0.5 
2732    0 0.8 0.2 0.8 0.2 0.4  0.0479081 0.8 0 0.5 0.3 1 0 0.65 0.85 0.5 0.85 0.25 0.4 
2733    0 0.8 0.2 0.8 0.2 0.6  0.370676 0.8 0.3 0.05 0.05 0.8 0.4 0.45 0.35 0.45 1 0.95 0.05 
2734    0 0.8 0.2 0.8 0.2 0.8  0.587854 0.85 0.4 0.05 0.05 1 0.3 0.8 0.65 1 0.05 0.5 0.15 
2736    0 0.8 0.2 0.8 0.4 0.2  0.0190186 0.8 0 0.6 0.3 1 0 0.65 0.25 0.25 0.25 0.85 0.2 
2739    0 0.8 0.2 0.8 0.4 0.8  0.573852 0.95 1 0.75 0.05 0.8 0.45 0.3 0.1 0.45 0.05 1 0.05 
2741    0 0.8 0.2 0.8 0.6 0.2  0.0479154 0.8 0 0.6 0.3 1 0 0.65 0.65 1 0.75 0.9 0.2 
2743    0 0.8 0.2 0.8 0.6 0.6  0.376911 0.8 0.25 0.85 0.05 0.8 0.7 0.8 0.55 0.95 0.55 0.75 0.55 
2744    0 0.8 0.2 0.8 0.6 0.8  0.661144 0.95 0.3 0.75 0.05 1 0.95 0.65 0.6 0.75 0.5 0.75 0.55 
2745    0 0.8 0.2 0.8 0.8 0  0.508503 0.8 0.35 0.5 0.05 0.8 0.55 0.8 0.55 0.95 0.5 0.05 0.55 
2746    0 0.8 0.2 0.8 0.8 0.2  0.564248 0.8 0.35 0.5 0.05 0.8 0.55 0.8 0.55 0.95 0.5 0.85 0.55 
2747    0 0.8 0.2 0.8 0.8 0.4  0.580304 0.8 0.25 0.85 0.05 0.8 0.55 0.8 0.55 0.95 0.55 0.75 0.55 
2748    0 0.8 0.2 0.8 0.8 0.6  0.287357 0.85 0.6 0.05 0.05 1 0.3 0.8 0.65 1 0.05 0.1 0.15 
2749    0 0.8 0.2 0.8 0.8 0.8  0.324366 0.55 0.8 0.6 0 0.2 0.95 0.15 0.75 0.3 0 0.9 0.2 
2839    0 0.8 0.4 0.6 0.4 0.8  0.102481 1 0.1 0.75 0.05 0.95 0.4 0.65 0.6 0.9 0.5 0.3 1 
2846    0 0.8 0.4 0.6 0.8 0.2  0.25635 0.7 0.55 0.5 0.05 0.8 0.85 0.3 0.05 0.4 0.5 0.05 0.25 
2852    0 0.8 0.4 0.8 0 0.4  0.4059 0.8 0.1 0.25 0.05 0.8 0.45 0.65 0.6 0.4 0.2 0.4 0.55 
2853    0 0.8 0.4 0.8 0 0.6  0.104465 0.8 0.3 0.05 0.05 0.8 0.4 0.45 0.8 0.45 1 0.95 0.05 
2854    0 0.8 0.4 0.8 0 0.8  0.527304 0.95 0.25 0.75 0.05 0.8 0.45 0.3 0.6 0.45 0.05 0.95 0.55 
2858    0 0.8 0.4 0.8 0.2 0.6  0.510803 1 0.5 0.75 0.05 0.8 0.4 0.65 0.6 0.45 0.15 0.8 0.55 
2859    0 0.8 0.4 0.8 0.2 0.8  0.299219 0.85 0.6 0.05 0.05 1 0.3 0.8 0.65 1 0.05 0.5 0.15 
2862    0 0.8 0.4 0.8 0.4 0.4  0.4746 0.95 0.3 0.75 0.05 0.8 0.15 0.65 0.65 0.45 0.5 0.2 0.55 
2863    0 0.8 0.4 0.8 0.4 0.6  0.703036 0.65 0.6 0.15 0.05 0.7 0.4 0.8 0.35 0.45 0.45 0.45 0 
2864    0 0.8 0.4 0.8 0.4 0.8  0.50599 0.8 0.25 0.65 0.05 0.8 0.55 0.8 0.55 0.95 0.55 0.5 0.55 
2867    0 0.8 0.4 0.8 0.6 0.4  0.421904 0.8 0.35 0.5 0.05 0.8 0.55 0.8 0.55 0.95 0.5 0.65 0.55 
2868    0 0.8 0.4 0.8 0.6 0.6  0.423535 1 0.5 0.75 0.05 0.8 0.4 0.65 0.6 0.45 0.15 0.5 0.55 
2869    0 0.8 0.4 0.8 0.6 0.8  0.0401525 0.95 0.6 0.75 0.05 0.75 0.4 0.65 0.55 0.8 0 0.95 0 
2870    0 0.8 0.4 0.8 0.8 0  0.222986 0.8 0.35 0.5 0.05 0.8 0.55 0.8 0.5 0.95 0.5 0.05 0.55 
