104    0 0 0 0.8 0 0.8  0.266334 0.4 0.825 1 0.325 0.475 0.45 0.675 0.375 0 0.65 0.025 0.725 0.5 0.875 0.2 0.725 0.55 0.8 0.65 0.45 0.6 0.625 0.725 
109    0 0 0 0.8 0.2 0.8  0.146295 0.4 0.225 1 0.125 0.225 0.975 0.775 0.25 0 0.475 0.825 0.575 0.2 0.425 0.05 0.55 0.2 0.5 0 0.45 0.425 0.85 0.725 
114    0 0 0 0.8 0.4 0.8  0.175442 0.375 0.35 1 0.3 0.9 0.65 0.675 0.475 0 0 0.25 0.35 0.6 0 0.1 0.25 0.075 0.125 0.525 0.5 0.4 0.75 0.575 
119    0 0 0 0.8 0.6 0.8  0.18424 0.95 0.65 1 0.675 0.475 0.4 0.675 0.675 0 0.95 0.525 0.725 0.5 0.875 0.125 0.6 0.55 0.375 0.65 0.45 0.6 0.75 0.725 
120    0 0 0 0.8 0.8 0  -0.00858524 0.55 0.825 1 0.325 0.475 0.4 0.2 0.675 0 0.85 1 0.725 0.5 0.875 0.125 0.6 0.55 0.8 0.65 0.45 0.3 0.7 0.725 
124    0 0 0 0.8 0.8 0.8  0.175366 0.375 0.35 1 0.3 0.9 0.65 0.675 0.325 0 0 0.25 0.35 0.6 0 0.125 0.25 0.075 0.15 0.525 0.5 0.4 0.75 0.575 
184    0 0 0.2 0.4 0.2 0.8  0.207693 0.65 0.925 1 0.3 0.9 0.75 0.05 0.9 0 0 0.95 0.35 0.175 0.025 0.125 0.1 0.325 0.375 0 0.325 0.95 0.75 0.85 
219    0 0 0.2 0.6 0.6 0.8  0.123311 0.425 0.825 1 0.1 0.9 0.2 0.675 0.45 0 0.125 0.65 0.775 0.15 0.7 0.125 0.275 0.375 0.325 0 0.625 0.95 0.55 0.175 
229    0 0 0.2 0.8 0 0.8  0.180588 0.625 0.35 1 0.3 0.025 0.475 0.1 0.975 0 0 0.05 0.35 0.475 0.35 0.125 0.975 0.425 0.25 0.05 0.3 0.025 0.075 0.2 
234    0 0 0.2 0.8 0.2 0.8  0.202425 0.625 0.35 1 0.3 0.95 0.25 0.1 0.975 0 0 0.45 0.475 0.475 0.35 0.125 0.1 0.425 0.25 0.05 0.1 0.025 0.075 0.2 
238    0 0 0.2 0.8 0.4 0.6  0.219117 0.375 0.85 1 0.3 0.325 0.2 0.675 0.5 0 0.05 0.5 0.25 0.625 0 0.125 0.025 0.35 0.425 0 0.725 0.775 0.625 0.025 
239    0 0 0.2 0.8 0.4 0.8  0.290241 0.575 0.775 1 0.1 0.9 0.2 0.675 0.45 0 0.125 0.65 0.775 0.15 0.7 0.125 0.275 0.375 0.325 0 0.625 0.95 0.55 0.175 
244    0 0 0.2 0.8 0.6 0.8  0.217046 0.525 0.35 1 0.225 0.9 0.2 0.125 0.675 0 0 0.25 0.35 0.475 0 0.15 0.175 0.325 0.425 0 0.1 0.95 0.625 0.45 
249    0 0 0.2 0.8 0.8 0.8  0.223484 0.525 0.425 1 0.225 0.9 0.9 0.125 0.675 0 0 0.25 0.625 0.475 0.2 0.175 0.475 0.025 0.475 0 0.1 0.95 0.625 0.45 
353    0 0 0.4 0.8 0 0.6  0.1445 0.475 0.775 1 0.3 0.2 0.2 0.675 0.45 0 0.125 0.65 0.875 0.425 0.7 0.125 0.375 0.125 0.325 0.675 0.075 0.95 0.55 0.125 
354    0 0 0.4 0.8 0 0.8  0.155772 0.25 0.525 1 0.3 0.325 0.2 0.1 0.55 0 0.85 0.25 0.2 0.6 0 0.25 0.75 0.075 0.25 0 0.1 0.5 0.75 0.575 
359    0 0 0.4 0.8 0.2 0.8  0.242521 0.625 0.35 1 0.3 0.95 0.25 0.1 0.45 0 0 0.45 0.475 0.475 0.35 0.125 0.1 0.425 0.25 0.05 0.1 0.725 0.075 0.2 
369    0 0 0.4 0.8 0.6 0.8  0.170498 0.525 0.575 1 0.3 0.35 0.2 0.675 0.675 0 0.95 0.95 0.9 0.15 0.975 0.125 0.35 0.075 0.325 0.425 0.05 0.95 0.725 0.1 
374    0 0 0.4 0.8 0.8 0.8  0.211585 0.4 0.15 1 0.4 0.9 0.675 0.675 0.875 0 0.475 0.025 0.35 1 0 0.125 0.575 0.325 0.8 0.225 0.1 0.95 0.75 0.725 
459    0 0 0.6 0.6 0.2 0.8  0.299063 0.375 0.85 1 0.3 0.325 0.2 0.025 0.5 0 0.05 0.55 0.275 0.725 0 0.125 0.4 0.35 0.425 0.05 0.1 0.3 0.625 0.85 
477    0 0 0.6 0.8 0 0.4  0.116869 0.525 0.575 1 0.3 0.075 0.2 0.675 0.575 0 0.45 0.45 0.7 0.475 0.95 0.125 0.5 0.075 0.425 0.175 0.1 0.15 0.75 0 
478    0 0 0.6 0.8 0 0.6  0.176024 0.375 0.5 1 0.65 0.9 0.8 0.825 0.675 0 0.35 0.1 0.35 0.6 0 0.1 0.25 0.075 0.875 0.725 0.1 0.675 0.225 0.575 
479    0 0 0.6 0.8 0 0.8  0.175619 0.375 0.85 1 0.3 0.325 0.2 0.675 0.625 0 0.05 0.5 0.25 0.625 0 0.125 0.025 0.35 0.425 0 0.625 0.775 0.725 0.025 
484    0 0 0.6 0.8 0.2 0.8  0.199269 0.9 0.025 1 0.3 0.725 0.2 0.4 0.125 0 0.2 0.775 0.2 0.475 0 0.3 0.725 0.825 0.95 0 0.1 0.375 0.75 0.575 
488    0 0 0.6 0.8 0.4 0.6  0.201376 0.375 0.85 1 0.4 0.325 0.2 0.675 0.5 0 0.05 0.5 0.25 0.625 0 0.125 0.025 0.6 0.425 0 0.725 0.775 0.625 0.025 
489    0 0 0.6 0.8 0.4 0.8  0.162414 0.775 0.525 1 0.3 0.1 0.2 0.4 0.675 0 0 0.775 0.575 0.425 0.85 0.3 1 0.575 0.325 0 0.1 0.675 0.75 0.575 
600    0 0 0.8 0.8 0 0  0.122152 0.375 0.35 1 0.175 0.9 0.2 0.675 0.675 0 0 0.25 0.35 0.5 0 0.125 0.25 0.075 0 0.525 0.1 0.4 0.75 0.575 
601    0 0 0.8 0.8 0 0.2  0.183048 0.375 0.35 1 0.3 0.9 0.65 0.675 0.125 0 0.8 0.25 0.35 0.6 0 0.1 0.25 0.075 0.125 0.525 0.5 0.4 0.75 0.575 
602    0 0 0.8 0.8 0 0.4  0.140839 0.375 0.35 1 0.45 0.55 0.625 0.675 0.675 0 0 0.25 0.025 0.6 0 0.125 0.05 0.775 0.825 0.725 0.1 0.675 0.75 0.65 
603    0 0 0.8 0.8 0 0.6  0.181273 0.15 0.575 1 0.3 0.075 0.2 0.675 0.575 0 0.45 0.45 0.025 0.475 0.975 0.125 0.125 0.525 0.425 0.175 0.025 0.4 0.75 0 
604    0 0 0.8 0.8 0 0.8  0.273664 0.1 0.15 1 0.3 0.325 0.2 0.675 0.55 0 0.05 0.5 0.35 0.6 0.425 0.125 0.225 0.35 0.425 0 0.1 0.05 0.625 0.85 
608    0 0 0.8 0.8 0.2 0.6  0.172583 0.625 0.35 1 0.3 0.675 0.25 0.625 0.125 0 0 0.65 0.475 0.475 0.35 0.125 0.1 0.425 0.2 0.05 0.1 0.7 0.075 0.2 
609    0 0 0.8 0.8 0.2 0.8  0.181148 0.525 0.35 1 0.6 0.175 0.4 0.675 0.675 0 0.3 0.825 0.35 0.175 0.3 0.125 0.5 0.475 0.65 0.525 0.325 0.95 0.225 0.475 
619    0 0 0.8 0.8 0.6 0.8  0.203671 0.475 0.35 1 0.3 0.9 0.2 0.65 0.225 0 0 0.25 0.35 0.6 0 0.125 0.7 0.2 0.025 0.525 0.1 0.4 0.925 0.575 
714    0 0.2 0 0.6 0.4 0.8  0.219129 0.525 0.525 1 0.45 0.9 0.75 0.675 0.4 0 0 0.375 0.35 0.375 0.025 0.125 0.5 0.325 1 0 0.475 0.95 0.75 0.825 
729    0 0.2 0 0.8 0 0.8  0.240208 0.975 0.225 1 0.675 0.675 0.925 0.675 0.6 0 0.75 0.4 0.375 0.05 0.5 0.125 0.55 0.025 0.525 0.725 0.45 0.425 0.85 0.725 
734    0 0.2 0 0.8 0.2 0.8  0.236505 0.65 0.925 1 0.3 0.9 0.75 0.05 0.9 0 0 0.05 0.1 0.175 0.025 0.125 0.1 0.325 0.025 0.475 0.325 0.825 0.75 0.325 
739    0 0.2 0 0.8 0.4 0.8  0.184208 0.775 0.35 1 0.3 0.45 0.2 0.25 0.25 0 1 0.175 0.975 0.6 0.5 0.3 0.725 0.075 0.775 0.2 0.1 0.675 0.15 0.875 
744    0 0.2 0 0.8 0.6 0.8  0.202024 0.525 0.725 1 0.3 0.9 0.75 0.675 0.75 0 0 0.25 0.35 0.375 0.025 0.125 0.5 0.325 0.3 0 0.325 0.95 0.75 0.725 
749    0 0.2 0 0.8 0.8 0.8  0.296052 0.4 0.15 1 0.4 0.9 0.4 0.675 0.75 0 0.025 0.675 0.05 1 0.175 0.125 1 0.325 0.8 0.225 0.1 0.95 0.75 0.725 
788    0 0.2 0.2 0.2 0.4 0.6  0.271157 0.825 0.775 1 0.3 0.9 0.2 0.675 1 0 0.9 0.65 0.9 0.15 0.7 0.125 0.775 0.125 0.45 0 0.6 0.55 0.55 0.125 
789    0 0.2 0.2 0.2 0.4 0.8  0.239088 0.525 0.525 1 0.45 0.9 0.75 0.675 0.4 0 0 0.175 0.35 0.95 0.025 0.125 0.5 0.325 1 0 0.475 0.95 0.75 0.825 
794    0 0.2 0.2 0.2 0.6 0.8  0.252048 0.425 0.375 1 0.3 0.9 0.925 0.675 0.675 0 0.8 0.9 0.3 0.05 0 0.125 0.25 0.075 0.425 0.525 0.3 0.7 0.75 0.875 
799    0 0.2 0.2 0.2 0.8 0.8  0.23093 0.525 0.35 1 0.3 0.9 0.2 0.675 0.675 0 0 0.5 0.175 0.15 0.35 0.125 0.5 0.925 0.675 0.35 0.05 0.425 0.725 0 
812    0 0.2 0.2 0.4 0.4 0.4  -0.302662 0.525 0.55 1 0.3 0.35 0.2 0.675 0.225 0 0.1 0.95 0.625 0.15 0.675 0.125 0.35 0.125 0.35 0 0.05 0.95 0.725 0.3 
813    0 0.2 0.2 0.4 0.4 0.6  0.281356 0.25 0.525 1 0.3 0.65 0.2 0.1 0.55 0 0.85 0.25 0.2 0.6 0 0.25 0.725 0.075 0.25 0 0.1 0.5 0.75 0.575 
